Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
38250,创造了,3,3,2614,,7,0.0224%,
38255,综合性,3,3,2615,,1,0.0032%,
38261,的国际,3,3,2616,,1,0.0032%,
38265,极大的,3,3,2617,,4,0.0128%,
38267,短视频,3,3,2618,,16,0.0512%,
38271,还是要,3,3,2619,,1,0.0032%,
38276,这个人,3,3,2620,,1,0.0032%,
38283,会不会,3,3,2621,,1,0.0032%,
38285,有人说,3,3,2622,,3,0.0096%,
38287,一下子,3,3,2623,,1,0.0032%,
38289,的艺术,3,3,2624,,1,0.0032%,
38291,电动车,3,3,2625,,1,0.0032%,
38292,的项目,3,3,2626,,1,0.0032%,
38302,已经是,3,3,2627,,1,0.0032%,
38304,到现在,3,3,2628,,1,0.0032%,
38306,服务业,3,3,2629,,1,0.0032%,
38309,迎来了,3,3,2630,,4,0.0128%,
38313,让大家,3,3,2631,,1,0.0032%,
38319,的心情,3,3,2632,,9,0.0288%,
38326,政策的,3,3,2633,,1,0.0032%,
38330,副教授,3,3,2634,,1,0.0032%,
38336,或其他,3,3,2635,,1,0.0032%,
38338,多少钱,3,3,2636,,18,0.0576%,
38343,看到的,3,3,2637,,6,0.0192%,
38350,的一项,3,3,2638,,4,0.0128%,
38355,其实是,3,3,2639,,1,0.0032%,
38358,的标准,3,3,2640,,1,0.0032%,
38359,最新的,3,3,2641,,1,0.0032%,
38362,经济的,3,3,2642,,1,0.0032%,
38367,全日制,3,3,2643,,3,0.0096%,
38373,爱好者,3,3,2644,,1,0.0032%,
38374,来到了,3,3,2645,,3,0.0096%,
38376,里面的,3,3,2646,,5,0.0160%,
38382,发言人,3,3,2647,,3,0.0096%,
38384,目前的,3,3,2648,,1,0.0032%,
38396,品牌的,3,3,2649,,20,0.0640%,
38399,合作社,3,3,2650,,1,0.0032%,
38406,精神和,3,3,2651,,1,0.0032%,
38416,标准的,3,3,2652,,1,0.0032%,
38421,将成为,3,3,2653,,1,0.0032%,
38422,较大的,3,3,2654,,4,0.0128%,
38425,一会儿,3,3,2655,,5,0.0160%,
38426,如果说,3,3,2656,,1,0.0032%,
38433,董事会,3,3,2657,,1,0.0032%,
38434,阿拉伯,3,3,2658,,7,0.0224%,
38444,等领域,3,3,2659,,1,0.0032%,
38451,其他的,3,3,2660,,8,0.0256%,
38452,进入了,3,3,2661,,4,0.0128%,
38462,菲律宾,3,3,2662,,13,0.0416%,
38466,的健康,3,3,2663,,1,0.0032%,
38475,取得的,3,3,2664,,4,0.0128%,
38483,混凝土,3,3,2665,,9,0.0288%,
38488,区块链,3,3,2666,,13,0.0416%,
38491,过去了,3,3,2667,,1,0.0032%,
38492,条件下,3,3,2668,,1,0.0032%,
38493,附近的,3,3,2669,,3,0.0096%,
38500,如果有,3,3,2670,,1,0.0032%,
38501,称之为,3,3,2671,,3,0.0096%,
38505,我相信,3,3,2672,,1,0.0032%,
38506,性价比,3,3,2673,,3,0.0096%,
38507,运动会,3,3,2674,,1,0.0032%,
38510,下一个,3,3,2675,,1,0.0032%,
38512,美术馆,3,3,2676,,1,0.0032%,
38514,合适的,3,3,2677,,3,0.0096%,
38515,精神的,3,3,2678,,3,0.0096%,
38518,了一场,3,3,2679,,5,0.0160%,
38519,我自己,3,3,2680,,1,0.0032%,
38523,区政府,3,3,2681,,1,0.0032%,
38533,熟悉的,3,3,2682,,10,0.0320%,
38540,不好的,3,3,2683,,1,0.0032%,
38542,组织部,3,3,2684,,1,0.0032%,
38556,的做法,3,3,2685,,3,0.0096%,
38565,和工作,3,3,2686,,1,0.0032%,
38568,先进的,3,3,2687,,1,0.0032%,
38570,无人机,3,3,2688,,1,0.0032%,
38593,很多的,3,3,2689,,1,0.0032%,
38599,届中国,3,3,2690,,1,0.0032%,
38602,被誉为,3,3,2691,,3,0.0096%,
38606,出来了,3,3,2692,,1,0.0032%,
38607,奖学金,3,3,2693,,4,0.0128%,
38609,是没有,3,3,2694,,1,0.0032%,
38611,教职工,3,3,2695,,1,0.0032%,
38612,展现了,3,3,2696,,4,0.0128%,
38613,的不同,3,3,2697,,4,0.0128%,
38615,主要有,3,3,2698,,1,0.0032%,
38623,之后的,3,3,2699,,3,0.0096%,
38628,是一名,3,3,2700,,1,0.0032%,
38636,都不是,3,3,2701,,1,0.0032%,
38639,较高的,3,3,2702,,4,0.0128%,
38643,的事业,3,3,2703,,1,0.0032%,
38645,特斯拉,3,3,2704,,3,0.0096%,
38646,复杂的,3,3,2705,,12,0.0384%,
38647,在日本,3,3,2706,,8,0.0256%,
38649,身上的,3,3,2707,,3,0.0096%,
38656,演唱会,3,3,2708,,54,0.1728%,
38657,他们会,3,3,2709,,1,0.0032%,
38660,进行的,3,3,2710,,9,0.0288%,
38675,开幕式,3,3,2711,,3,0.0096%,
38676,家长们,3,3,2712,,6,0.0192%,
38677,是一件,3,3,2713,,1,0.0032%,
38680,的价值,3,3,2714,,1,0.0032%,
38687,都非常,3,3,2715,,1,0.0032%,
38690,能够在,3,3,2716,,1,0.0032%,
38710,纪录片,3,3,2717,,21,0.0672%,
38713,该项目,3,3,2718,,3,0.0096%,
38718,及相关,3,3,2719,,1,0.0032%,
38730,的合作,3,3,2720,,1,0.0032%,
38735,主要的,3,3,2721,,1,0.0032%,
38744,已经在,3,3,2722,,1,0.0032%,
38756,的理念,3,3,2723,,1,0.0032%,
38759,领导的,3,3,2724,,1,0.0032%,
38760,女主角,3,3,2725,,7,0.0224%,
38761,总投资,3,3,2726,,1,0.0032%,
38765,公交车,3,3,2727,,3,0.0096%,
38769,管理和,3,3,2728,,1,0.0032%,
38770,客户端,3,3,2729,,16,0.0512%,
38772,的感情,3,3,2730,,1,0.0032%,
38778,示范区,3,3,2731,,1,0.0032%,
38784,周恩来,3,3,2732,,10,0.0320%,
38795,副市长,3,3,2733,,3,0.0096%,
38797,本公司,3,3,2734,,1,0.0032%,
38802,一个是,3,3,2735,,1,0.0032%,
38805,积极性,3,3,2736,,1,0.0032%,
38809,价值的,3,3,2737,,3,0.0096%,
38815,相同的,3,3,2738,,4,0.0128%,
38825,太多的,3,3,2739,,4,0.0128%,
38829,的一天,3,3,2740,,1,0.0032%,
38833,所说的,3,3,2741,,8,0.0256%,
38838,这样做,3,3,2742,,1,0.0032%,
38858,目的地,3,3,2743,,1,0.0032%,
38865,传感器,3,3,2744,,3,0.0096%,
38873,有不少,3,3,2745,,1,0.0032%,
38879,指导下,3,3,2746,,1,0.0032%,
38888,的心态,3,3,2747,,3,0.0096%,
38892,第一位,3,3,2748,,1,0.0032%,
38900,的文章,3,3,2749,,1,0.0032%,
38902,这不是,3,3,2750,,3,0.0096%,
38903,时间为,3,3,2751,,1,0.0032%,
38908,吸引了,3,3,2752,,17,0.0544%,
38911,的味道,3,3,2753,,3,0.0096%,
38916,也需要,3,3,2754,,1,0.0032%,
38917,的患者,3,3,2755,,1,0.0032%,
38919,公司在,3,3,2756,,1,0.0032%,
38924,的良好,3,3,2757,,1,0.0032%,
38942,的代表,3,3,2758,,1,0.0032%,
38943,许多人,3,3,2759,,1,0.0032%,
38956,家庭的,3,3,2760,,1,0.0032%,
38973,普通人,3,3,2761,,1,0.0032%,
38977,年以上,3,3,2762,,1,0.0032%,
38983,非常有,3,3,2763,,3,0.0096%,
38987,的话题,3,3,2764,,3,0.0096%,
38996,物联网,3,3,2765,,1,0.0032%,
38997,三等奖,3,3,2766,,1,0.0032%,
39000,第三次,3,3,2767,,3,0.0096%,
39005,奠定了,3,3,2768,,12,0.0384%,
39013,又一次,3,3,2769,,4,0.0128%,
39017,任何人,3,3,2770,,1,0.0032%,
39029,上世纪,3,3,2771,,6,0.0192%,
39041,会影响,3,3,2772,,1,0.0032%,
39048,小小的,3,3,2773,,7,0.0224%,
39054,规范化,3,3,2774,,3,0.0096%,
39056,和管理,3,3,2775,,1,0.0032%,
39063,支付宝,3,3,2776,,18,0.0576%,
39064,候选人,3,3,2777,,3,0.0096%,
39071,三个月,3,3,2778,,1,0.0032%,
39077,结束了,3,3,2779,,1,0.0032%,
39079,原因是,3,3,2780,,1,0.0032%,
39080,呈现出,3,3,2781,,8,0.0256%,
39082,高水平,3,3,2782,,1,0.0032%,
39088,在学校,3,3,2783,,1,0.0032%,
39093,举办的,3,3,2784,,4,0.0128%,
39094,的照片,3,3,2785,,3,0.0096%,
39100,的理解,3,3,2786,,6,0.0192%,
39108,有效地,3,3,2787,,1,0.0032%,
39109,也不要,3,3,2788,,1,0.0032%,
39119,关注的,3,3,2789,,1,0.0032%,
39122,以来的,3,3,2790,,1,0.0032%,
39129,引起了,3,3,2791,,4,0.0128%,
39135,刚开始,3,3,2792,,9,0.0288%,
39138,的知识,3,3,2793,,1,0.0032%,
39141,类型的,3,3,2794,,3,0.0096%,
39146,的教学,3,3,2795,,1,0.0032%,
39149,的速度,3,3,2796,,3,0.0096%,
39157,另一半,3,3,2797,,4,0.0128%,
39158,讲述了,3,3,2798,,3,0.0096%,
39159,通过了,3,3,2799,,1,0.0032%,
39164,国际化,3,3,2800,,1,0.0032%,
39165,局局长,3,3,2801,,1,0.0032%,
39167,留学生,3,3,2802,,3,0.0096%,
39171,辽宁省,3,3,2803,,23,0.0736%,
39185,举行的,3,3,2804,,1,0.0032%,
39191,莫斯科,3,3,2805,,8,0.0256%,
39193,通讯员,3,3,2806,,14,0.0448%,
39195,用户的,3,3,2807,,1,0.0032%,
39201,在今年,3,3,2808,,5,0.0160%,
39202,第十二,3,3,2809,,18,0.0576%,
39209,出色的,3,3,2810,,3,0.0096%,
39225,的大型,3,3,2811,,3,0.0096%,
39227,一般的,3,3,2812,,3,0.0096%,
39231,博物館,3,3,2813,,5,0.0160%,
39240,圖書館,3,3,2814,,14,0.0448%,
39244,很可能,3,3,2815,,1,0.0032%,
39256,天秤座,3,3,2816,,6,0.0192%,
39263,的人民,3,3,2817,,1,0.0032%,
39265,辅导员,3,3,2818,,8,0.0256%,
39276,都是在,3,3,2819,,1,0.0032%,
39277,贵州省,3,3,2820,,18,0.0576%,
39284,要求的,3,3,2821,,1,0.0032%,
39290,确定的,3,3,2822,,1,0.0032%,
39296,看不到,3,3,2823,,4,0.0128%,
39300,增强了,3,3,2824,,1,0.0032%,
39302,东南亚,3,3,2825,,3,0.0096%,
39305,导致的,3,3,2826,,4,0.0128%,
39309,主义的,3,3,2827,,1,0.0032%,
39315,驾驶员,3,3,2828,,1,0.0032%,
39319,其他人,3,3,2829,,5,0.0160%,
39320,机构的,3,3,2830,,1,0.0032%,
39330,行为的,3,3,2831,,1,0.0032%,
39334,他人的,3,3,2832,,1,0.0032%,
39338,的主题,3,3,2833,,1,0.0032%,
39341,和技术,3,3,2834,,1,0.0032%,
39343,第十三,3,3,2835,,5,0.0160%,
39350,复印件,3,3,2836,,3,0.0096%,
39368,制度的,3,3,2837,,1,0.0032%,
39369,得不到,3,3,2838,,1,0.0032%,
39374,表现为,3,3,2839,,3,0.0096%,
39376,你自己,3,3,2840,,1,0.0032%,
39382,为国家,3,3,2841,,3,0.0096%,
39386,生产的,3,3,2842,,1,0.0032%,
39402,单位的,3,3,2843,,3,0.0096%,
39403,条规定,3,3,2844,,1,0.0032%,
39405,学习了,3,3,2845,,1,0.0032%,
39411,他表示,3,3,2846,,1,0.0032%,
39415,的人群,3,3,2847,,4,0.0128%,
39417,与发展,3,3,2848,,1,0.0032%,
39420,在未来,3,3,2849,,1,0.0032%,
39425,取决于,3,3,2850,,3,0.0096%,
39431,基金會,3,3,2851,,1,0.0032%,
39437,第一名,3,3,2852,,1,0.0032%,
39440,很简单,3,3,2853,,1,0.0032%,
39451,原来的,3,3,2854,,4,0.0128%,
39452,幸福感,3,3,2855,,1,0.0032%,
39456,的说法,3,3,2856,,5,0.0160%,
39459,月中旬,3,3,2857,,9,0.0288%,
39476,公布的,3,3,2858,,4,0.0128%,
39479,专注于,3,3,2859,,3,0.0096%,
39486,的比例,3,3,2860,,3,0.0096%,
39489,比特币,3,3,2861,,3,0.0096%,
39492,体现在,3,3,2862,,1,0.0032%,
39499,在这一,3,3,2863,,1,0.0032%,
39504,具体的,3,3,2864,,1,0.0032%,
39508,为了让,3,3,2865,,1,0.0032%,
39511,销售额,3,3,2866,,18,0.0576%,
39518,的传统,3,3,2867,,1,0.0032%,
39521,的一生,3,3,2868,,5,0.0160%,
39525,出租车,3,3,2869,,11,0.0352%,
39533,成都市,3,3,2870,,5,0.0160%,
39538,和支持,3,3,2871,,1,0.0032%,
39541,第一批,3,3,2872,,5,0.0160%,
39545,墨西哥,3,3,2873,,8,0.0256%,
39549,加入了,3,3,2874,,1,0.0032%,
39551,第二届,3,3,2875,,1,0.0032%,
39557,民法典,3,3,2876,,1,0.0032%,
39560,知识的,3,3,2877,,1,0.0032%,
39561,演唱會,3,3,2878,,1,0.0032%,
39562,的成功,3,3,2879,,1,0.0032%,
39564,学习和,3,3,2880,,1,0.0032%,
39572,不可以,3,3,2881,,1,0.0032%,
39578,進一步,3,3,2882,,11,0.0352%,
39585,要坚持,3,3,2883,,1,0.0032%,
39596,如果您,3,3,2884,,1,0.0032%,
39605,他们是,3,3,2885,,1,0.0032%,
39609,在他的,3,3,2886,,4,0.0128%,
39622,的最大,3,3,2887,,7,0.0224%,
39655,传染病,3,3,2888,,3,0.0096%,
39659,的优势,3,3,2889,,1,0.0032%,
39661,亲爱的,3,3,2890,,6,0.0192%,
39674,企业和,3,3,2891,,1,0.0032%,
39676,公元前,3,3,2892,,3,0.0096%,
39677,集中在,3,3,2893,,1,0.0032%,
39682,联系人,3,3,2894,,1,0.0032%,
39689,第十四,3,3,2895,,1,0.0032%,
39693,离开了,3,3,2896,,9,0.0288%,
39695,明白了,3,3,2897,,6,0.0192%,
39710,甲状腺,3,3,2898,,18,0.0576%,
39718,普通的,3,3,2899,,1,0.0032%,
39727,处理器,3,3,2900,,1,0.0032%,
39728,可爱的,3,3,2901,,3,0.0096%,
39729,财政部,3,3,2902,,4,0.0128%,
39732,等多个,3,3,2903,,3,0.0096%,
39737,公布了,3,3,2904,,1,0.0032%,
39741,指的是,3,3,2905,,3,0.0096%,
39746,举行了,3,3,2906,,1,0.0032%,
39749,在国际,3,3,2907,,1,0.0032%,
39760,了解了,3,3,2908,,1,0.0032%,
39762,你们的,3,3,2909,,4,0.0128%,
39766,吸引力,3,3,2910,,3,0.0096%,
39767,的法律,3,3,2911,,3,0.0096%,
39768,增值税,3,3,2912,,3,0.0096%,
39774,吉林省,3,3,2913,,13,0.0416%,
39777,精彩的,3,3,2914,,1,0.0032%,
39779,年前的,3,3,2915,,4,0.0128%,
39781,管委会,3,3,2916,,1,0.0032%,
39787,造成了,3,3,2917,,1,0.0032%,
39791,使用者,3,3,2918,,1,0.0032%,
39797,没有了,3,3,2919,,1,0.0032%,
39800,请联系,3,3,2920,,1,0.0032%,
39803,信息的,3,3,2921,,1,0.0032%,
39810,作出了,3,3,2922,,4,0.0128%,
39813,研究会,3,3,2923,,1,0.0032%,
39818,自己是,3,3,2924,,1,0.0032%,
39831,日报道,3,3,2925,,1,0.0032%,
39844,的同学,3,3,2926,,1,0.0032%,
39849,的意见,3,3,2927,,1,0.0032%,
39858,男主角,3,3,2928,,3,0.0096%,
39859,年轻的,3,3,2929,,1,0.0032%,
39860,的重大,3,3,2930,,1,0.0032%,
39867,应用于,3,3,2931,,1,0.0032%,
39868,白癜风,3,3,2932,,6,0.0192%,
39890,外国语,3,3,2933,,6,0.0192%,
39894,开发商,3,3,2934,,1,0.0032%,
39896,学生会,3,3,2935,,1,0.0032%,
39913,另一种,3,3,2936,,1,0.0032%,
39919,這樣的,3,3,2937,,30,0.0960%,
39920,赢得了,3,3,2938,,9,0.0288%,
39922,改变了,3,3,2939,,6,0.0192%,
39936,知道了,3,3,2940,,1,0.0032%,
39941,稳定性,3,3,2941,,1,0.0032%,
39951,你怎么,3,3,2942,,1,0.0032%,
39958,甘肃省,3,3,2943,,12,0.0384%,
39965,要加强,3,3,2944,,1,0.0032%,
39970,责任心,3,3,2945,,1,0.0032%,
39973,给他们,3,3,2946,,3,0.0096%,
39974,不存在,3,3,2947,,1,0.0032%,
39980,几个月,3,3,2948,,6,0.0192%,
39992,很强的,3,3,2949,,3,0.0096%,
39998,技术和,3,3,2950,,1,0.0032%,
40000,日本的,3,3,2951,,5,0.0160%,
40003,二十四,3,3,2952,,1,0.0032%,
40016,的身份,3,3,2953,,5,0.0160%,
40024,内容的,3,3,2954,,1,0.0032%,
40029,在接受,3,3,2955,,6,0.0192%,
40036,时间和,3,3,2956,,1,0.0032%,
40042,的语言,3,3,2957,,1,0.0032%,
40055,家里的,3,3,2958,,4,0.0128%,
40070,即便是,3,3,2959,,5,0.0160%,
40071,县政府,3,3,2960,,1,0.0032%,
40073,为契机,3,3,2961,,9,0.0288%,
40074,為什麼,3,3,2962,,33,0.1056%,
40075,实在是,3,3,2963,,1,0.0032%,
40077,在我国,3,3,2964,,1,0.0032%,
40080,主演的,3,3,2965,,6,0.0192%,
40082,副总裁,3,3,2966,,13,0.0416%,
40084,已经被,3,3,2967,,1,0.0032%,
40090,小程序,3,3,2968,,1,0.0032%,
40091,市中心,3,3,2969,,3,0.0096%,
40093,爱情的,3,3,2970,,5,0.0160%,
40103,超过了,3,3,2971,,1,0.0032%,
40109,的政策,3,3,2972,,1,0.0032%,
40111,女朋友,3,3,2973,,1,0.0032%,
40120,了一次,3,3,2974,,1,0.0032%,
40132,半小时,3,3,2975,,1,0.0032%,
40133,就需要,3,3,2976,,1,0.0032%,
40140,了我的,3,3,2977,,5,0.0160%,
40145,平台的,3,3,2978,,3,0.0096%,
40148,教育和,3,3,2979,,1,0.0032%,
40150,安全性,3,3,2980,,1,0.0032%,
40156,人类的,3,3,2981,,8,0.0256%,
40158,不一定,3,3,2982,,1,0.0032%,
40164,在家里,3,3,2983,,4,0.0128%,
40165,的热情,3,3,2984,,38,0.1216%,
40167,责任感,3,3,2985,,1,0.0032%,
40169,同一个,3,3,2986,,3,0.0096%,
40171,商学院,3,3,2987,,1,0.0032%,
40173,明确了,3,3,2988,,1,0.0032%,
40181,迪士尼,3,3,2989,,9,0.0288%,
40187,百分之,3,3,2990,,1,0.0032%,
40192,葡萄牙,3,3,2991,,1,0.0032%,
40215,适当的,3,3,2992,,3,0.0096%,
40220,我们是,3,3,2993,,1,0.0032%,
40224,全覆盖,3,3,2994,,16,0.0512%,
40226,基本的,3,3,2995,,1,0.0032%,
40236,运营商,3,3,2996,,3,0.0096%,
40238,叙利亚,3,3,2997,,5,0.0160%,
40239,意识和,3,3,2998,,1,0.0032%,
40252,很高的,3,3,2999,,4,0.0128%,
40255,以至于,3,3,3000,,5,0.0160%,
40261,再一次,3,3,3001,,1,0.0032%,
40270,的生产,3,3,3002,,1,0.0032%,
40287,做到了,3,3,3003,,1,0.0032%,
40288,阿富汗,3,3,3004,,7,0.0224%,
40290,总面积,3,3,3005,,1,0.0032%,
40296,也比较,3,3,3006,,3,0.0096%,
40298,然后再,3,3,3007,,6,0.0192%,
40305,了下来,3,3,3008,,1,0.0032%,
40308,都不能,3,3,3009,,1,0.0032%,
40309,以下的,3,3,3010,,7,0.0224%,
40321,进出口,3,3,3011,,5,0.0160%,
40327,关键是,3,3,3012,,2,0.0064%,
40340,了一份,3,3,3013,,4,0.0128%,
40345,各单位,3,3,3014,,1,0.0032%,
40348,十三五,3,3,3015,,3,0.0096%,
40351,音乐会,3,3,3016,,1,0.0032%,
40388,却没有,3,3,3017,,12,0.0384%,
40393,作品的,3,3,3018,,1,0.0032%,
40396,科学的,3,3,3019,,1,0.0032%,
40397,的美好,3,3,3020,,4,0.0128%,
40400,全过程,3,3,3021,,1,0.0032%,
40403,者优先,3,3,3022,,3,0.0096%,
40411,这些人,3,3,3023,,1,0.0032%,
40418,功能的,3,3,3024,,1,0.0032%,
40428,通过对,3,3,3025,,1,0.0032%,
40431,环境的,3,3,3026,,1,0.0032%,
40441,爱的人,3,3,3027,,1,0.0032%,
40443,是国家,3,3,3028,,1,0.0032%,
40449,有两个,3,3,3029,,4,0.0128%,
40450,的最佳,3,3,3030,,16,0.0512%,
40456,完成的,3,3,3031,,1,0.0032%,
40467,会议上,3,3,3032,,1,0.0032%,
40469,杭州市,3,3,3033,,6,0.0192%,
40470,的女性,3,3,3034,,1,0.0032%,
40476,男朋友,3,3,3035,,1,0.0032%,
40487,我没有,3,3,3036,,3,0.0096%,
40490,激烈的,3,3,3037,,19,0.0608%,
40491,劳动力,3,3,3038,,4,0.0128%,
40497,本科生,3,3,3039,,1,0.0032%,
40499,说什么,3,3,3040,,1,0.0032%,
40502,我们对,3,3,3041,,1,0.0032%,
40505,生物学,3,3,3042,,1,0.0032%,
40515,形式的,3,3,3043,,5,0.0160%,
40519,会议室,3,3,3044,,1,0.0032%,
40520,这一年,3,3,3045,,1,0.0032%,
40524,起来了,3,3,3046,,1,0.0032%,
40529,但由于,3,3,3047,,4,0.0128%,
40531,如今的,3,3,3048,,4,0.0128%,
40559,的有效,3,3,3049,,4,0.0128%,
40562,举办了,3,3,3050,,1,0.0032%,
40563,代表着,3,3,3051,,1,0.0032%,
40565,和文化,3,3,3052,,1,0.0032%,
40571,经销商,3,3,3053,,3,0.0096%,
40576,节假日,3,3,3054,,24,0.0768%,
40584,原材料,3,3,3055,,1,0.0032%,
40596,太阳能,3,3,3056,,32,0.1024%,
40598,为实现,3,3,3057,,1,0.0032%,
40602,而且还,3,3,3058,,15,0.0480%,
40605,一点点,3,3,3059,,1,0.0032%,
40611,由中国,3,3,3060,,1,0.0032%,
40614,工作和,3,3,3061,,1,0.0032%,
40617,接受了,3,3,3062,,3,0.0096%,
40621,党工委,3,3,3063,,3,0.0096%,
40623,存在着,3,3,3064,,1,0.0032%,
40629,冬奥会,3,3,3065,,13,0.0416%,
40632,成长的,3,3,3066,,8,0.0256%,
40635,桃花运,3,3,3067,,11,0.0352%,
40638,长三角,3,3,3068,,5,0.0160%,
40644,农民工,3,3,3069,,3,0.0096%,
40648,我可以,3,3,3070,,1,0.0032%,
40667,摩托车,3,3,3071,,14,0.0448%,
40671,积极的,3,3,3072,,1,0.0032%,
40673,的一份,3,3,3073,,1,0.0032%,
40676,他认为,3,3,3074,,1,0.0032%,
40677,不只是,3,3,3075,,3,0.0096%,
40679,在网上,3,3,3076,,1,0.0032%,
40680,的功效,3,3,3077,,3,0.0096%,
40681,香港的,3,3,3078,,1,0.0032%,
40687,他們的,3,3,3079,,3,0.0096%,
40692,首先要,3,3,3080,,4,0.0128%,
40698,或者说,3,3,3081,,1,0.0032%,
40702,年全国,3,3,3082,,1,0.0032%,
40718,发现的,3,3,3083,,1,0.0032%,
40719,变速箱,3,3,3084,,10,0.0320%,
40722,面临的,3,3,3085,,4,0.0128%,
40726,影响到,3,3,3086,,1,0.0032%,
40728,为企业,3,3,3087,,1,0.0032%,
40734,两个月,3,3,3088,,1,0.0032%,
40743,的认识,3,3,3089,,1,0.0032%,
40753,诺贝尔,3,3,3090,,12,0.0384%,
40756,可以让,3,3,3091,,1,0.0032%,
40757,按规定,3,3,3092,,1,0.0032%,
40765,向上的,3,3,3093,,3,0.0096%,
40774,了一条,3,3,3094,,9,0.0288%,
40776,反映了,3,3,3095,,11,0.0352%,
40778,有趣的,3,3,3096,,3,0.0096%,
40788,经历过,3,3,3097,,1,0.0032%,
40794,回到了,3,3,3098,,4,0.0128%,
40797,也可能,3,3,3099,,1,0.0032%,
40800,博士后,3,3,3100,,1,0.0032%,
40806,并不能,3,3,3101,,1,0.0032%,
40807,队员们,3,3,3102,,1,0.0032%,
40810,！！！,3,3,3103,,16,0.0512%,
40812,因为它,3,3,3104,,1,0.0032%,
40814,新材料,3,3,3105,,1,0.0032%,
40818,的形象,3,3,3106,,4,0.0128%,
40821,为主要,3,3,3107,,1,0.0032%,
40825,因为在,3,3,3108,,1,0.0032%,
40844,和孩子,3,3,3109,,1,0.0032%,
40846,全社会,3,3,3110,,1,0.0032%,
40855,华盛顿,3,3,3111,,15,0.0480%,
40862,教师的,3,3,3112,,1,0.0032%,
40865,日本人,3,3,3113,,1,0.0032%,
40872,当年的,3,3,3114,,3,0.0096%,
40881,所得税,3,3,3115,,1,0.0032%,
40883,成熟的,3,3,3116,,3,0.0096%,
40885,他们对,3,3,3117,,1,0.0032%,
40895,的权利,3,3,3118,,3,0.0096%,
40898,决定了,3,3,3119,,1,0.0032%,
40899,日正式,3,3,3120,,1,0.0032%,
40907,制定了,3,3,3121,,4,0.0128%,
40916,不小心,3,3,3122,,4,0.0128%,
40918,停车场,3,3,3123,,21,0.0672%,
40919,不应该,3,3,3124,,3,0.0096%,
40922,留下的,3,3,3125,,1,0.0032%,
40926,胆固醇,3,3,3126,,10,0.0320%,
40928,新一轮,3,3,3127,,16,0.0512%,
40930,中科院,3,3,3128,,3,0.0096%,
40931,跟党走,3,3,3129,,23,0.0736%,
40933,的投资,3,3,3130,,1,0.0032%,
40939,一家人,3,3,3131,,5,0.0160%,
40940,记者从,3,3,3132,,1,0.0032%,
40942,得到的,3,3,3133,,1,0.0032%,
40948,人民网,3,3,3134,,1,0.0032%,
40959,不合格,3,3,3135,,7,0.0224%,
40971,没办法,3,3,3136,,1,0.0032%,
40978,女孩子,3,3,3137,,5,0.0160%,
40981,改革的,3,3,3138,,1,0.0032%,
40990,我国的,3,3,3139,,1,0.0032%,
40991,日消息,3,3,3140,,1,0.0032%,
40992,最美的,3,3,3141,,3,0.0096%,
40994,并通过,3,3,3142,,1,0.0032%,
40995,才发现,3,3,3143,,1,0.0032%,
41010,设备的,3,3,3144,,4,0.0128%,
41015,使用了,3,3,3145,,1,0.0032%,
41020,前列腺,3,3,3146,,3,0.0096%,
41026,合伙人,3,3,3147,,3,0.0096%,
41027,旗下的,3,3,3148,,15,0.0480%,
41032,才能够,3,3,3149,,1,0.0032%,
41036,投入到,3,3,3150,,1,0.0032%,
41039,平台上,3,3,3151,,4,0.0128%,
41041,舞台上,3,3,3152,,12,0.0384%,
41042,有许多,3,3,3153,,1,0.0032%,
41047,作出的,3,3,3154,,1,0.0032%,
41064,保持着,3,3,3155,,1,0.0032%,
41066,和大家,3,3,3156,,3,0.0096%,
41067,的各种,3,3,3157,,1,0.0032%,
41074,村干部,3,3,3158,,1,0.0032%,
41082,独立的,3,3,3159,,8,0.0256%,
41090,准备好,3,3,3160,,1,0.0032%,
41091,我已经,3,3,3161,,1,0.0032%,
41103,一年的,3,3,3162,,1,0.0032%,
41108,博览会,3,3,3163,,12,0.0384%,
41121,更名为,3,3,3164,,6,0.0192%,
41122,化妆品,3,3,3165,,6,0.0192%,
41140,知识和,3,3,3166,,1,0.0032%,
41141,高标准,3,3,3167,,1,0.0032%,
41146,的身影,3,3,3168,,3,0.0096%,
41150,还是很,3,3,3169,,5,0.0160%,
41155,的真实,3,3,3170,,3,0.0096%,
41156,万亿元,3,3,3171,,3,0.0096%,
41161,普通话,3,3,3172,,3,0.0096%,
41172,干什么,3,3,3173,,1,0.0032%,
41173,我现在,3,3,3174,,1,0.0032%,
41174,羽毛球,3,3,3175,,8,0.0256%,
41179,本赛季,3,3,3176,,3,0.0096%,
41180,不同于,3,3,3177,,1,0.0032%,
41184,岗位上,3,3,3178,,1,0.0032%,
41195,证监会,3,3,3179,,3,0.0096%,
41196,第一步,3,3,3180,,1,0.0032%,
41197,的增长,3,3,3181,,1,0.0032%,
41199,日凌晨,3,3,3182,,12,0.0384%,
41202,剩下的,3,3,3183,,11,0.0352%,
41210,明确的,3,3,3184,,1,0.0032%,
41214,充分的,3,3,3185,,5,0.0160%,
41215,它们的,3,3,3186,,3,0.0096%,
41216,等活动,3,3,3187,,1,0.0032%,
41217,亚马逊,3,3,3188,,5,0.0160%,
41224,运动的,3,3,3189,,1,0.0032%,
